src,bytes,timestamp,target
10.0.69.106,325,2020-06-18T17:29:33Z,10.0.69.12
10.0.69.106,699,2020-06-18T17:29:40Z,10.0.69.12
10.0.69.106,236,2020-06-18T17:29:47Z,10.0.69.101
10.0.69.106,243,2020-06-18T17:29:54Z,10.0.69.98
10.0.69.106,99,2020-06-18T17:30:01Z,10.0.69.101
10.0.69.106,239,2020-06-18T17:30:08Z,10.0.69.55
10.0.69.106,377,2020-06-18T17:30:15Z,10.0.69.91
10.0.69.106,416,2020-06-18T17:30:22Z,10.0.69.54
10.0.69.106,281,2020-06-18T17:30:29Z,10.0.69.50
10.0.69.106,273,2020-06-18T17:30:36Z,10.0.69.129
10.0.69.106,415,2020-06-18T17:30:43Z,10.0.69.74
10.0.69.106,468,2020-06-18T17:30:50Z,10.0.69.54
10.0.69.106,65,2020-06-18T17:30:57Z,10.0.69.129
10.0.69.106,597,2020-06-18T17:31:04Z,10.0.69.55
10.0.69.106,148,2020-06-18T17:31:11Z,10.0.69.12
10.0.69.106,187,2020-06-18T17:31:18Z,10.0.69.54
10.0.69.106,420,2020-06-18T17:31:25Z,10.0.69.129
10.0.69.106,262,2020-06-18T17:31:32Z,10.0.69.74
10.0.69.106,311,2020-06-18T17:31:39Z,10.0.69.98
10.0.69.106,479,2020-06-18T17:31:46Z,10.0.69.55
10.0.69.106,126,2020-06-18T17:31:53Z,10.0.69.74
10.0.69.106,214,2020-06-18T17:32:00Z,10.0.69.74
10.0.69.106,0,2020-06-18T17:32:07Z,10.0.69.74
10.0.69.106,255,2020-06-18T17:32:14Z,10.0.69.74
10.0.69.106,185,2020-06-18T17:32:21Z,10.0.69.98
10.0.69.106,308,2020-06-18T17:32:28Z,10.0.69.74
10.0.69.106,25,2020-06-18T17:32:35Z,10.0.69.101
10.0.69.106,426,2020-06-18T17:32:42Z,10.0.69.54
10.0.69.106,640,2020-06-18T17:32:49Z,10.0.69.187
10.0.69.106,276,2020-06-18T17:32:56Z,10.0.69.50
10.0.69.106,358,2020-06-18T17:33:03Z,10.0.69.98
10.0.69.106,124,2020-06-18T17:33:10Z,10.0.69.91
10.0.69.106,73,2020-06-18T17:33:17Z,10.0.69.74
10.0.69.106,211,2020-06-18T17:33:24Z,10.0.69.187
10.0.69.106,103,2020-06-18T17:33:31Z,10.0.69.12
10.0.69.106,305,2020-06-18T17:33:38Z,10.0.69.12
10.0.69.106,423,2020-06-18T17:33:45Z,10.0.69.74
10.0.69.106,129,2020-06-18T17:33:52Z,10.0.69.12
10.0.69.106,481,2020-06-18T17:33:59Z,10.0.69.54
10.0.69.106,482,2020-06-18T17:34:06Z,10.0.69.74
10.0.69.106,579,2020-06-18T17:34:13Z,10.0.69.101
10.0.69.106,154,2020-06-18T17:34:20Z,10.0.69.74
10.0.69.106,461,2020-06-18T17:34:27Z,10.0.69.98
10.0.69.106,346,2020-06-18T17:34:34Z,10.0.69.101
10.0.69.106,362,2020-06-18T17:34:41Z,10.0.69.187
10.0.69.106,555,2020-06-18T17:34:48Z,10.0.69.98
10.0.69.106,280,2020-06-18T17:34:55Z,10.0.69.54
10.0.69.106,20,2020-06-18T17:35:02Z,10.0.69.91
10.0.69.106,565,2020-06-18T17:35:09Z,10.0.69.54
10.0.69.106,557,2020-06-18T17:35:16Z,10.0.69.91
10.0.69.106,175,2020-06-18T17:35:23Z,10.0.69.55
10.0.69.106,338,2020-06-18T17:35:30Z,10.0.69.74
10.0.69.106,109,2020-06-18T17:35:37Z,10.0.69.129
10.0.69.106,427,2020-06-18T17:35:44Z,10.0.69.50
10.0.69.106,642,2020-06-18T17:35:51Z,10.0.69.50
10.0.69.106,606,2020-06-18T17:35:58Z,10.0.69.91
10.0.69.106,306,2020-06-18T17:36:05Z,10.0.69.55
10.0.69.106,79,2020-06-18T17:36:12Z,10.0.69.12
10.0.69.106,70,2020-06-18T17:36:19Z,10.0.69.12
10.0.69.106,319,2020-06-18T17:36:26Z,10.0.69.129
10.0.69.106,473,2020-06-18T17:36:33Z,10.0.69.187
10.0.69.106,279,2020-06-18T17:36:40Z,10.0.69.50
10.0.69.106,59,2020-06-18T17:36:47Z,10.0.69.98
10.0.69.106,427,2020-06-18T17:36:54Z,10.0.69.74
10.0.69.106,290,2020-06-18T17:37:01Z,10.0.69.50
10.0.69.106,355,2020-06-18T17:37:08Z,10.0.69.101
10.0.69.106,450,2020-06-18T17:37:15Z,10.0.69.74
10.0.69.106,438,2020-06-18T17:37:22Z,10.0.69.74
10.0.69.106,202,2020-06-18T17:37:29Z,10.0.69.187
10.0.69.106,258,2020-06-18T17:37:36Z,10.0.69.101
10.0.69.106,641,2020-06-18T17:37:43Z,10.0.69.98
10.0.69.106,428,2020-06-18T17:37:50Z,10.0.69.91
