src,bytes,timestamp,target
10.0.69.106,694,2020-06-18T17:29:26Z,10.0.69.130
10.0.69.106,144,2020-06-18T17:29:32Z,10.0.69.130
10.0.69.106,498,2020-06-18T17:29:38Z,10.0.69.142
10.0.69.106,551,2020-06-18T17:29:44Z,10.0.69.150
10.0.69.106,114,2020-06-18T17:29:50Z,10.0.69.161
10.0.69.106,19,2020-06-18T17:29:56Z,10.0.69.83
10.0.69.106,172,2020-06-18T17:30:02Z,10.0.69.161
10.0.69.106,273,2020-06-18T17:30:08Z,10.0.69.61
10.0.69.106,731,2020-06-18T17:30:14Z,10.0.69.161
10.0.69.106,275,2020-06-18T17:30:20Z,10.0.69.44
10.0.69.106,335,2020-06-18T17:30:26Z,10.0.69.142
10.0.69.106,391,2020-06-18T17:30:32Z,10.0.69.83
10.0.69.106,549,2020-06-18T17:30:38Z,10.0.69.85
10.0.69.106,386,2020-06-18T17:30:44Z,10.0.69.83
10.0.69.106,83,2020-06-18T17:30:50Z,10.0.69.181
10.0.69.106,419,2020-06-18T17:30:56Z,10.0.69.44
10.0.69.106,477,2020-06-18T17:31:02Z,10.0.69.181
10.0.69.106,124,2020-06-18T17:31:08Z,10.0.69.85
10.0.69.106,475,2020-06-18T17:31:14Z,10.0.69.130
10.0.69.106,694,2020-06-18T17:31:20Z,10.0.69.196
10.0.69.106,563,2020-06-18T17:31:26Z,10.0.69.83
10.0.69.106,325,2020-06-18T17:31:32Z,10.0.69.196
10.0.69.106,314,2020-06-18T17:31:38Z,10.0.69.85
10.0.69.106,365,2020-06-18T17:31:44Z,10.0.69.161
10.0.69.106,252,2020-06-18T17:31:50Z,10.0.69.196
10.0.69.106,319,2020-06-18T17:31:56Z,10.0.69.83
10.0.69.106,321,2020-06-18T17:32:02Z,10.0.69.83
10.0.69.106,305,2020-06-18T17:32:08Z,10.0.69.85
10.0.69.106,268,2020-06-18T17:32:14Z,10.0.69.44
10.0.69.106,436,2020-06-18T17:32:20Z,10.0.69.44
10.0.69.106,173,2020-06-18T17:32:26Z,10.0.69.196
10.0.69.106,541,2020-06-18T17:32:32Z,10.0.69.44
