src,bytes,timestamp,target
10.0.69.181,45,2020-06-18T17:29:30Z,10.0.69.165
10.0.69.181,57,2020-06-18T17:29:35Z,10.0.69.181
10.0.69.181,55,2020-06-18T17:29:40Z,10.0.69.147
10.0.69.181,47,2020-06-18T17:29:45Z,10.0.69.181
10.0.69.181,66,2020-06-18T17:29:50Z,10.0.69.49
10.0.69.181,47,2020-06-18T17:29:55Z,10.0.69.49
10.0.69.181,59,2020-06-18T17:30:00Z,10.0.69.51
10.0.69.181,29,2020-06-18T17:30:05Z,10.0.69.52
10.0.69.181,15,2020-06-18T17:30:10Z,10.0.69.52
10.0.69.181,62,2020-06-18T17:30:15Z,10.0.69.160
10.0.69.181,42,2020-06-18T17:30:20Z,10.0.69.120
10.0.69.181,32,2020-06-18T17:30:25Z,10.0.69.52
10.0.69.181,50,2020-06-18T17:30:30Z,10.0.69.120
10.0.69.181,43,2020-06-18T17:30:35Z,10.0.69.120
10.0.69.181,67,2020-06-18T17:30:40Z,10.0.69.52
10.0.69.181,44,2020-06-18T17:30:45Z,10.0.69.147
10.0.69.181,53,2020-06-18T17:30:50Z,10.0.69.52
10.0.69.181,56,2020-06-18T17:30:55Z,10.0.69.160
10.0.69.181,51,2020-06-18T17:31:00Z,10.0.69.160
10.0.69.181,47,2020-06-18T17:31:05Z,10.0.69.165
10.0.69.181,58,2020-06-18T17:31:10Z,10.0.69.51
10.0.69.181,46,2020-06-18T17:31:15Z,10.0.69.51
10.0.69.181,18,2020-06-18T17:31:20Z,10.0.69.52
10.0.69.181,64,2020-06-18T17:31:25Z,10.0.69.52
10.0.69.181,46,2020-06-18T17:31:30Z,10.0.69.52
10.0.69.181,66,2020-06-18T17:31:35Z,10.0.69.147
10.0.69.181,41,2020-06-18T17:31:40Z,10.0.69.120
10.0.69.181,60,2020-06-18T17:31:45Z,10.0.69.120
10.0.69.181,53,2020-06-18T17:31:50Z,10.0.69.160
10.0.69.181,64,2020-06-18T17:31:55Z,10.0.69.52
10.0.69.181,45,2020-06-18T17:32:00Z,10.0.69.181
10.0.69.181,37,2020-06-18T17:32:05Z,10.0.69.181
10.0.69.181,66,2020-06-18T17:32:10Z,10.0.69.120
10.0.69.181,54,2020-06-18T17:32:15Z,10.0.69.52
10.0.69.181,39,2020-06-18T17:32:20Z,10.0.69.49
10.0.69.181,49,2020-06-18T17:32:25Z,10.0.69.165
10.0.69.181,40,2020-06-18T17:32:30Z,10.0.69.120
10.0.69.181,69,2020-06-18T17:32:35Z,10.0.69.165
10.0.69.181,44,2020-06-18T17:32:40Z,10.0.69.120
10.0.69.181,39,2020-06-18T17:32:45Z,10.0.69.120
10.0.69.181,50,2020-06-18T17:32:50Z,10.0.69.165
10.0.69.181,40,2020-06-18T17:32:55Z,10.0.69.52
10.0.69.181,58,2020-06-18T17:33:00Z,10.0.69.49
10.0.69.181,65,2020-06-18T17:33:05Z,10.0.69.165
10.0.69.181,50,2020-06-18T17:33:10Z,10.0.69.49
10.0.69.181,64,2020-06-18T17:33:15Z,10.0.69.51
10.0.69.181,61,2020-06-18T17:33:20Z,10.0.69.52
10.0.69.181,61,2020-06-18T17:33:25Z,10.0.69.49
10.0.69.181,44,2020-06-18T17:33:30Z,10.0.69.51
10.0.69.181,77,2020-06-18T17:33:35Z,10.0.69.52
10.0.69.181,32,2020-06-18T17:33:40Z,10.0.69.49
10.0.69.181,59,2020-06-18T17:33:45Z,10.0.69.147
10.0.69.181,64,2020-06-18T17:33:50Z,10.0.69.120
10.0.69.181,37,2020-06-18T17:33:55Z,10.0.69.160
10.0.69.181,57,2020-06-18T17:34:00Z,10.0.69.147
